"","SC249358.PC04924.A01","SC249363.PC04924.F01","SC249383.PC04924.E02","SC249388.PC04924.A03","SC249397.PC04924.B04","SC249400.PC04924.E04","SC249409.PC04924.D05","SC249413.PC04924.H05","SC249427.PC04924.E07","SC249428.PC04924.F07","SC249434.PC04924.C08","SC249439.PC04924.H08","SC249443.PC04924.D09","SC249446.PC04924.F09","SC253848.PC04924.C11","SC253851.PC04924.E11","SC253185.PC04925.C06","SC253192.PC04925.B07","SC253195.PC04925.E07","SC253204.PC04925.A09","SC249439.PC07578.G07","SC249443.PC07578.E05","SC253195.PC07578.E07","SC304093.PC07578.A04","SC304926.PC07578.E06","SC304936.PC07578.B11","SC284724.PC04924.A12","SC284730.PC04925.A12","SC284725.PC04924.B12","SC284731.PC04925.B12","SC326764.PC07578.B12","SC284726.PC04924.C12","SC284732.PC04925.C12","SC326765.PC07578.C12","SC284727.PC04924.D12","SC284733.PC04925.D12","SC326766.PC07578.D12","SC249362.PC04924.E01","SC284728.PC04924.E12","SC284734.PC04925.E12","SC326767.PC07578.E12","SC284729.PC04924.F12","SC284735.PC04925.F12","SC326768.PC07578.F12","SC249368.PC04924.B02","SC249390.PC04924.C03","SC249391.PC04924.D03","SC249395.PC04924.H03","SC249404.PC04924.H04","SC249408.PC04924.C05","SC249412.PC04924.G05","SC249420.PC04924.G06","SC249425.PC04924.C07","SC249432.PC04924.A08","SC249437.PC04924.F08","SC249442.PC04924.C09","SC249451.PC04924.C10","SC253844.PC04924.G10","SC253854.PC04924.H11","SC249391.PC04925.H01","SC249408.PC04925.E02","SC249432.PC04925.B04","SC249437.PC04925.F04","SC253181.PC04925.G05","SC253189.PC04925.F06","SC253194.PC04925.D07","SC253196.PC04925.F07","SC261522.PC04925.F11","SC249362.PC07578.H08","SC249368.PC07578.C10","SC249408.PC07578.E02","SC249420.PC07578.H07","SC249437.PC07578.F04","SC249451.PC07578.F06","SC253181.PC07578.G05","SC253196.PC07578.F07","SC304092.PC07578.A03","SC304097.PC07578.A09","SC304924.PC07578.A.11.PC07578.A11","SC304924.PC07578.B.07.PC07578.B07","SC304927.PC07578.B02","SC304934.PC07578.C.05.PC07578.C05","SC304934.PC07578.D.02.PC07578.D02","SC304937.PC07578.D04"
"Escherichia-Shigella",0.0422820175777726,0.0427104590070084,0.0507902141565508,0.0656243427049008,0.0466865490157416,0.0471075395089303,0.0553622306642132,0.0527108919188989,0.052133305762338,0.0478548962448698,0.0370070156804651,0.0316349404277096,0.0364956741116607,0.0316450743413616,0.0310564709857996,0.0469400738258509,0.0673722272559482,0.0528903123872984,0.0469493763246586,0.0476678561486093,0.0294237543649145,0.0339206062570419,0.0344183621730095,0.0460202816079376,0.0432158024565776,0.0409495692241897,0.0351905947878014,0.0380984993863283,0.0355212093480435,0.0389426884584923,0.0374200342428953,0.0169885148068911,0.0177354630576757,0.0181950320554416,0.062216748371932,0.0639008581003941,0.0635112503714108,0.0740113101925018,0.0337267924771041,0.0363459591923712,0.0314209791405449,0.0245108578800258,0.0255016056411245,0.0257026149495514,0.0868906488267992,0.083715524282214,0.0790063554363286,0.101292716744148,0.0998562448658881,0.0796406087647454,0.0748987997759771,0.0839756065002494,0.0812050746960813,0.0398239813907485,0.0335054777006192,0.0424909316853631,0.0451455560705379,0.0885303678117343,0.073703357166797,0.0868567998885352,0.089444490733577,0.0412612992186303,0.0440143498839348,0.0667028522142581,0.0593063032006576,0.0554003068445112,0.0592895464755787,0.0670727536650428,0.0693906672117874,0.088830657151353,0.0853023187555034,0.0790146744894808,0.0406328915752861,0.0396838933424299,0.0586381194445641,0.0554959585801021,0.0794366745627413,0.0850259209146054,0.0676867202010647,0.0536150426651679,0.0619343963631101,0.0607646874155843,0.0653163037734328,0.0611573834521206
"Erysipelotrichaceae UCG-003",4.51042552643109e-05,0,9.73070280000973e-05,3.06737712963612e-05,0.000135561470965198,0.00020339711559864,0,4.02926860716243e-06,0,0,2.44570534142047e-05,0.00078564787118258,0.000513120198406477,0.0027041126858534,3.67314854947364e-06,0,4.1947716366321e-06,8.58678665269883e-06,9.55491470067058e-05,0.000303697517272796,0.00104604119556355,0.000659813863036533,0.000121405157576753,5.83643393886335e-05,3.49668133153625e-05,0.000103468969656,3.58867986822368e-06,3.39045113342781e-06,8.47357093226227e-06,8.999928000576e-06,0,0,7.86843968840979e-06,0,0,3.68283430928443e-06,0,0,0,4.43947223554064e-06,0,0,2.09613723829727e-05,0,0,0,5.40122067587275e-05,3.26237664138325e-05,4.46444515875567e-06,0,1.06339990216721e-05,0,0,4.57904810747942e-06,3.13369600641781e-06,1.25948814401827e-05,2.20706702862566e-05,0,0,1.60766534838108e-05,1.78543796793353e-05,0,5.02446916483274e-06,7.43538649138982e-06,0,1.95691652576868e-05,3.24874227263445e-05,6.45989922557208e-05,0,3.71691941718704e-06,4.58614616965072e-06,3.35647060403045e-06,0,1.89512384634336e-05,1.07698272519709e-05,0,8.11240549047604e-05,2.28043236997735e-05,4.83328615125424e-05,5.10960094016657e-05,8.51331908771273e-06,6.9357747260369e-05,5.82181658590762e-05,1.25185692109963e-05
"Lachnospiraceae FCS020 group",3.86607902265522e-05,0,1.62178380000162e-05,8.7639346561032e-06,4.10792336258175e-06,3.83768142638943e-06,3.7098593221345e-06,4.02926860716243e-06,0,4.7945993632772e-06,0,0.000187402244502267,0.000260123433914394,0.00044778714894357,0,0,0,0,8.68628609151871e-06,1.26540632196998e-05,0.000184595505099451,0.000119615378679138,2.14244395723682e-05,1.09433136353688e-05,3.1788012104875e-06,2.75917252416e-05,0,0,0,0,0,3.51874788875127e-06,0,3.24447789861655e-06,0,0,0,0,0,0,0,0,0,0,0,0,9.00203445978791e-06,4.07797080172906e-06,4.46444515875567e-06,0,1.41786653622295e-05,0,0,0,0,1.25948814401827e-05,0,0,0,0,0,4.78780450436648e-06,0,0,0,0,0,7.59988144184951e-06,0,0,0,1.00694118120913e-05,0,0,3.58994241732363e-06,0,8.11240549047604e-06,3.80072061662891e-06,1.03570417526877e-05,1.53288028204997e-05,8.51331908771273e-06,1.82520387527287e-05,4.47832045069817e-06,0
"Ruminococcaceae UCG-013",7.08781154153458e-05,0,0.000202722975000203,3.06737712963612e-05,0.000143777317690361,0.000207234797025029,3.7098593221345e-06,0,3.44637441411635e-06,1.43837980898316e-05,1.7469323867289e-05,0.000295518924022805,0.000595076896763067,0.00183027562820624,0,0,8.3895432732642e-06,3.43471466107953e-05,4.77745735033529e-05,0.000113886568977299,0.000330733613303183,0.000482320075319103,9.99807180043849e-05,2.91821696943168e-05,9.5364036314625e-06,4.48365535176001e-05,3.58867986822368e-06,0,0,0,0,0,3.93421984420489e-06,0,8.04977983852142e-06,1.10485029278533e-05,0,9.52036405872161e-06,0,0,0,0,1.67690979063781e-05,0,0,2.61774622520994e-05,1.35030516896819e-05,2.44678248103744e-05,0,4.36578274118767e-06,1.77233317027868e-05,3.51288878896672e-06,0,9.15809621495883e-06,3.13369600641781e-06,0,7.35689009541886e-06,0,0,1.07177689892072e-05,1.19029197862236e-05,1.91512180174659e-05,0,3.71769324569491e-06,0,7.82766610307471e-06,4.64106038947779e-05,4.5599288651097e-05,4.00824094337959e-06,0,4.58614616965072e-06,3.35647060403045e-06,0,4.7378096158584e-06,1.79497120866181e-05,3.72481096584348e-06,4.05620274523802e-06,7.60144123325783e-06,2.76187780071671e-05,4.85412089315824e-05,0,1.09512232516372e-05,3.13482431548872e-05,0
"Parabacteroides",0.0594731822985128,0.0764042142586727,0.0610885412865611,0.0752471429573021,0.0518830720694075,0.0537083515623201,0.076842316139372,0.067969732134223,0.066380617590295,0.0734772352422232,0.050475864382145,0.0429475489948753,0.039677732008723,0.0262846708981828,0.0543111744525172,0.0659994230043719,0.0667052585657237,0.0658778271995054,0.0594489420103541,0.0549439424999367,0.0420377805467104,0.0360003704218178,0.0510830054203832,0.0522141971255563,0.0538139256923429,0.0517551786219313,3.58867986822368e-06,1.69522556671391e-05,1.69471418645245e-05,8.999928000576e-06,7.16378563087878e-06,2.11124873325076e-05,3.93421984420489e-05,3.24447789861655e-06,5.63484588696499e-05,5.1559680329982e-05,1.68823100402474e-05,6.18823663816904e-05,2.41221545908481e-05,8.87894447108128e-06,7.12413085603556e-06,1.65390404048757e-05,2.93459213361617e-05,6.98250881541738e-06,1.47572433469428e-05,0.000146593788611757,0.000108024413517455,0.000134573036457059,3.57155612700454e-05,3.05604791883137e-05,9.21613248544915e-05,4.91804430455341e-05,1.65623240253072e-05,4.12114329673148e-05,2.19358720449247e-05,5.03795257607308e-05,2.20706702862566e-05,1.75516193123978e-05,2.44386102111496e-05,0.00013397211236509,2.38058395724471e-05,4.78780450436648e-06,1.00489383296655e-05,2.23061594741695e-05,1.76783078323743e-05,3.13106644122988e-05,8.35390870106002e-05,0.000315395079836755,1.60329637735184e-05,2.97353553374963e-05,1.83445846786029e-05,2.34952942282131e-05,1.36134991457529e-05,4.7378096158584e-06,1.07698272519709e-05,3.35232986925913e-05,0.000190641529026187,0.000110220897882238,5.52375560143341e-05,7.40892136324153e-05,1.27699786315691e-05,5.84065240087318e-05,8.95664090139634e-05,5.00742768439852e-05
"Listeria",1.28869300755174e-05,2.77010868059724e-05,0.000125688244500126,3.50557386244128e-05,0.000349173485819449,1.53507257055577e-05,3.7098593221345e-05,2.01463430358121e-05,1.0339123242349e-05,3.35621955429404e-05,2.09631886407468e-05,0.00083970621094285,0.00251927764078735,0.000165203025823841,1.83657427473682e-05,2.58908294682024e-05,2.93634014564247e-05,1.28801799790482e-05,0.000186755150967652,5.06162528787994e-05,0.00113833894811328,0.00320260530011884,2.14244395723682e-05,0.000445028087838331,0.00318515881290848,0.001345096605528,6.45962376280262e-05,4.06854136011338e-05,6.35517819919671e-05,4.499964000288e-05,3.22370353389545e-05,5.62999662200203e-05,4.32764182862538e-05,2.59558231889324e-05,4.02488991926071e-05,7.73395204949729e-05,3.71410820885443e-05,0.0346017631714237,0.0827430106057073,0.0819526574680802,0.07612133819674,0.0789036270115608,0.0788147601599772,0.0764898928184897,0.0284076934428649,0.0342872400577998,0.0276092396881695,0.0339735747492048,0.0426220579306404,0.024705964532381,0.0253124623379201,0.0253419797236059,0.0216593792440955,0.0848909728645609,0.0825227506330066,0.0627476993349903,0.071247802129084,0.0285740362405836,0.0340918612445537,0.0296667845621255,0.0207051289681359,0.0878274858280987,0.0665993387798579,0.0510848228890938,0.0532691610759018,0.0720888909762665,0.0692817494941244,0.0434333224401699,0.0393248518954971,0.0365782039845376,0.021467750220135,0.0293624048440584,0.0682444712176594,0.0665614872931946,0.0544809661253033,0.0738108540991545,0.037065580685985,0.0349020174225033,0.0409621001318797,0.0391548720044965,0.0495645437286635,0.0445422753721591,0.0426336106906466,0.0465815960341173
"Lachnospiraceae UCG-001",0.000154643160906209,0,0.00045004500450045,0.000170896725794012,0.000640836044562753,0.000740672515293161,0,8.05853721432486e-06,0,2.87675961796632e-05,2.09631886407468e-05,0.000385616156956588,0.000153223392579712,0.000378227980175637,0,0,4.1947716366321e-06,1.71735733053977e-05,3.90882874118342e-05,0.000139194695416698,0.00036534527050933,0.000189069469525088,0.000132117377362937,6.56598818122127e-05,4.13244157363375e-05,5.86324161384001e-05,3.58867986822368e-06,0,0,0,0,7.03749577750253e-06,3.93421984420489e-06,0,4.02488991926071e-06,2.20970058557066e-05,0,4.7601820293608e-06,0,0,0,0,3.77304702893508e-05,3.49125440770869e-06,0,7.32968943058784e-05,6.75152584484093e-05,0.000101949270043226,1.78577806350227e-05,0,4.96253287678031e-05,0,0,4.57904810747942e-06,6.26739201283562e-06,4.19829381339424e-06,0,3.51032386247955e-06,0,3.75121914622252e-05,1.78543796793353e-05,9.57560900873296e-06,0,0,0,3.91383305153735e-06,2.32053019473889e-05,0.00023179638397641,0,3.71691941718704e-06,4.58614616965072e-06,6.7129412080609e-06,3.40337478643823e-06,9.47561923171679e-06,1.43597696692945e-05,3.72481096584348e-06,0.000190641529026187,5.32100886328048e-05,0.000107022764777772,9.45276173930816e-05,1.70266381754255e-05,3.28536697549116e-05,6.26964863097744e-05,8.34571280733087e-06
"Subdoligranulum",0.00224876929817779,0.00281627715860719,0.0039003900390039,0.0028701885998738,0.00499112688553682,0.00455149017169787,0.0049675016323381,0.00487541501466654,0.00483526330300524,0.00455007479575007,0.00491936160102859,0.00842589322396731,0.0123718981171339,0.0303191026867229,0.00157210757917472,0.00237825762115059,0.00483657169703681,0.00498033625856532,0.00479048677947257,0.00531470655227394,0.00952205147138,0.0122200614282848,0.00380283802409535,0.0037170788648136,0.00359840297027185,0.00342482289561361,7.17735973644735e-06,3.39045113342781e-06,4.23678546613114e-06,2.249982000144e-05,1.07456784463182e-05,1.75937394437563e-05,3.54079785978441e-05,9.73343369584966e-06,1.20746697577821e-05,7.36566861856885e-05,6.75292401609897e-06,9.52036405872161e-06,4.02035909847468e-06,3.55157778843251e-05,3.56206542801778e-06,0,0.000188652351446754,0,0,0.000188477728215116,0.000252056964874062,0.000154962890465704,3.57155612700454e-05,1.3097348223563e-05,0.000163054651665639,2.81031103117338e-05,2.89840670442877e-05,8.70019140421089e-05,9.40108801925343e-06,0.000188923221602741,0.000147137801908377,2.45722670373569e-05,1.04736900904927e-05,0.000182202072816523,5.3563139038006e-05,0.000119695112609162,1.50734074944982e-05,2.23061594741695e-05,2.65174617485614e-05,5.87074957730603e-05,0.000380566951937179,0.00100318435032413,1.60329637735184e-05,4.83199524234315e-05,1.37584385089522e-05,9.06247063088221e-05,3.06303730779441e-05,0.000180036765402619,7.17988483464725e-05,0.000111744328975305,0.000146023298828569,9.88187360323517e-05,0.000376305850347651,0.000539062899187573,3.83099358947073e-05,0.000518357900577495,0.000564268376787969,5.42471332476507e-05
"Ruminococcus 2",0.00105028480115467,4.61684780099539e-05,0.00102172379400102,0.000398759026852696,0.00122416116204936,0.00107838848081543,2.2259155932807e-05,6.04390291074364e-05,3.10173697270471e-05,5.75351923593265e-05,0.000206138021634011,0.0232198588716943,0.00443635171538933,0.0222502391096426,2.93851883957891e-05,2.21921395441735e-05,4.61424880029531e-05,0.000317711106149857,0.00168079635870887,0.000733935666742591,0.0278316181334318,0.00490808908644719,0.00385282838309755,0.000645655504486759,0.00036874094041655,0.000796711066351201,2.15320792093421e-05,5.08567670014172e-05,3.38942837290491e-05,5.3999568003456e-05,3.58189281543939e-06,4.57437225537665e-05,0.000102289715949327,1.94668673916993e-05,2.41493395155642e-05,0.000117850697897102,5.73998541368412e-05,4.7601820293608e-05,2.81425136893227e-05,7.54710280041909e-05,3.205858885216e-05,4.13476010121893e-05,0.000125768234297836,3.49125440770869e-05,3.44335678095332e-05,0.000130887311260497,0.000139531534126713,0.000134573036457059,3.12511161112897e-05,4.80236101530643e-05,0.000148875986303409,3.86417766786339e-05,2.89840670442877e-05,0.000270163838341286,1.5668480032089e-05,0.000146940283468798,0.000139780911812958,2.80825908998364e-05,2.44386102111496e-05,0.000139330996859694,0.000160689417114018,0.000253753638731423,7.5367037472491e-05,4.46123189483389e-05,3.0937038706655e-05,0.000227002316989167,0.00031559210648449,0.000626990218952584,3.60741684904163e-05,6.31876300921796e-05,3.66891693572058e-05,4.36341178523958e-05,3.40337478643823e-05,0.000317433244262513,6.46189635118253e-05,0.000178790926360487,0.000162248109809521,0.000231843957614364,0.000421186364609298,0.000457309284144908,5.10799145262764e-05,0.000423447299063305,0.000550833415435875,7.92842716696433e-05
"Fusicatenibacter",0.000257738601510348,4.61684780099539e-06,0.000312193381500312,4.82016406085676e-05,0.000246475401754905,0.000425982638329227,0,0,3.44637441411635e-06,9.58919872655441e-06,1.04815943203734e-05,0.00148480239874873,0.00137188386379509,0.00335188244500478,7.34629709894728e-06,0,4.1947716366321e-06,1.28801799790482e-05,0.00013463743441854,0.000177156885075798,0.00134985463103973,0.00134663765029094,0.000203532175937498,8.38987378711607e-05,2.54304096839e-05,0.000137958626208,1.0766039604671e-05,6.78090226685563e-06,0,8.999928000576e-06,7.16378563087878e-06,0,1.96710992210245e-05,3.24447789861655e-06,8.04977983852142e-06,1.47313372371377e-05,0,0,4.02035909847468e-06,2.66368334132438e-05,0,1.24042803036568e-05,2.09613723829727e-05,0,0,2.09419698016795e-05,6.75152584484093e-05,1.22339124051872e-05,1.3393335476267e-05,8.73156548237534e-06,7.44379931517046e-05,7.02577757793344e-06,0,2.74742886448765e-05,0,4.61812319473366e-05,1.83922252385472e-05,0,3.49123003016423e-06,5.89477294406396e-05,4.16602192517825e-05,0,5.02446916483274e-06,3.71769324569491e-06,1.32587308742807e-05,1.56553322061494e-05,5.56927246737335e-05,0.000254596028301958,4.00824094337959e-06,0,4.58614616965072e-06,2.34952942282131e-05,0,5.21159057744424e-05,5.02591938425308e-05,3.72481096584348e-06,6.48992439238083e-05,8.36158535658361e-05,0.00011737980653046,6.13152112819989e-05,1.70266381754255e-05,6.9357747260369e-05,0.000107479690816756,2.08642820183272e-05
"Ruminococcaceae UCG-004",1.93303951132761e-05,0,8.10891900000811e-05,4.3819673280516e-06,4.51871569883992e-05,3.83768142638943e-05,0,0,0,0,1.04815943203734e-05,0.000349577263783075,0.000306446785159424,0.00127380227806278,0,0,4.1947716366321e-06,0,3.04020013203155e-05,6.32703160984992e-05,0.000392265448336333,0.00030096772699912,5.35610989309205e-05,1.45910848471584e-05,1.271520484195e-05,3.79386222072001e-05,0,0,0,0,3.58189281543939e-06,0,0,0,0,3.68283430928443e-06,3.37646200804949e-06,0,0,4.43947223554064e-06,0,0,4.19227447659453e-06,0,0,0,0,0,0,0,1.06339990216721e-05,3.51288878896672e-06,4.14058100632681e-06,4.57904810747942e-06,0,0,1.10353351431283e-05,0,0,0,0,0,0,0,0,3.91383305153735e-06,1.85642415579112e-05,1.13998221627743e-05,0,0,0,0,0,0,0,0,4.05620274523802e-06,3.42064855496602e-05,2.41664307562712e-05,4.85412089315824e-05,8.51331908771273e-06,1.46016310021829e-05,1.34349613520945e-05,0
"Clostridium sensu stricto 1",0,0,1.21633785000122e-05,3.50557386244128e-05,2.05396168129087e-05,3.07014514111155e-05,1.11295779664035e-05,0,6.8927488282327e-06,0,6.98772954691562e-06,9.00972329337821e-05,7.48300289342779e-05,0.000126075993391879,0,3.69868992402891e-06,0,1.71735733053977e-05,1.73725721830374e-05,2.53081264393997e-05,0.000134600889135016,7.33126514485037e-05,2.49951795010962e-05,0,6.357602420975e-06,3.44896565520001e-06,0.103501116079439,0.0999369376089182,0.0116384496754622,0.0120689034487724,0.0124434956408364,0.0816525447584731,0.08602171689354,0.0833603706491551,0.0305609891569466,0.0458218244761168,0.0365333189270954,4.7601820293608e-06,4.02035909847468e-06,8.87894447108128e-06,3.56206542801778e-06,4.13476010121893e-06,1.67690979063781e-05,0,9.83816223129519e-06,0,0,8.15594160345812e-06,0,0,1.06339990216721e-05,3.51288878896672e-06,0,1.37371443224383e-05,9.40108801925343e-06,1.25948814401827e-05,3.67844504770943e-06,2.45722670373569e-05,3.49123003016423e-06,1.60766534838108e-05,1.78543796793353e-05,2.39390225218324e-05,1.50734074944982e-05,3.71769324569491e-06,8.83915391618714e-06,1.95691652576868e-05,1.85642415579112e-05,2.65995850464733e-05,0,1.11507582515611e-05,0,0,6.80674957287646e-06,0,0,0,8.11240549047604e-06,3.80072061662891e-06,6.90469450179177e-06,7.66440141024986e-06,0,3.65040775054574e-06,1.34349613520945e-05,0
"Gossypium arboreum",0,0,3.24356760000324e-05,0,4.10792336258175e-06,0.000230260885583366,0,0,0,0,3.49386477345781e-06,0,3.56333471115609e-06,0,0,0,0,0,4.34314304575936e-06,0,0,0,0,0,0,6.89793131040001e-06,0,0,0,0,0,3.51874788875127e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.07797080172906e-06,0,0,0,0,0,4.57904810747942e-06,0,0,0,0,0,5.3588844946036e-06,0,0,0,0,0,0,0,0.000144397747395141,4.00824094337959e-06,7.43383883437407e-06,0,0,0,0,0,0,1.21686082357141e-05,0,0,0,0,0,0,0
"Anaerostipes",0.01052217840666,0.00819952169456782,0.00370983044250371,0.00379478370609269,0.00730799566203293,0.00577954822814249,0.00872558912566035,0.00884424459272153,0.00862972153294734,0.00851520846918032,0.00416119294518825,0.00423817383720511,0.00591869895523026,0.00413007564559604,0.00715162022582517,0.00823328377088835,0.006350884257861,0.00844939806625565,0.00865588409019839,0.00604864221901653,0.00337271370775455,0.00624315105493047,0.00750569533018632,0.00729919019479098,0.00652925768634133,0.00650474922570721,0,3.39045113342781e-06,0,0,3.58189281543939e-06,1.40749915550051e-05,7.86843968840979e-06,3.24447789861655e-06,2.01244495963035e-05,1.84141715464221e-05,6.75292401609897e-06,1.42805460880824e-05,0,0,3.56206542801778e-06,8.26952020243785e-06,1.25768234297836e-05,0,4.9190811156476e-06,2.09419698016795e-05,2.70061033793637e-05,1.22339124051872e-05,4.46444515875567e-06,8.73156548237534e-06,3.54466634055736e-05,0,0,1.37371443224383e-05,0,3.77846443205481e-05,3.31060054293849e-05,0,3.49123003016423e-06,5.3588844946036e-05,5.95145989311178e-06,1.91512180174659e-05,5.02446916483274e-06,3.71769324569491e-06,8.83915391618714e-06,1.95691652576868e-05,3.71284831158223e-05,0.000148197688116065,1.20247228301388e-05,7.43383883437407e-06,9.17229233930144e-06,3.35647060403045e-06,0,3.31646673110088e-05,4.66692514252071e-05,2.23488657950609e-05,6.48992439238083e-05,5.70108092494337e-05,0.00011737980653046,0.000120075622093914,4.25665954385636e-06,7.30081550109147e-05,9.40447294646616e-05,2.50371384219926e-05
"Enterococcus",0.0103159875254517,0.00632508148736369,0.00566407992150566,0.00634508869101872,0.00438726215123731,0.00618634245933977,0.00403632694248234,0.00246994165619057,0.00250551419906259,0.00211921291856852,0.0250230595075048,0.0258759252985822,0.0454788409184852,0.0370011303364925,0.00436737362532416,0.00927261563954047,0.00699687908990235,0.0165553246664033,0.0181977693617317,0.0214486371573912,0.0234667035857677,0.0524185457856801,0.0151042298985196,0.011304442985336,0.0171210233196857,0.0164757089348904,0.0200858412224479,0.0185186440907827,0.000190655345975901,0.000233998128014976,0.000207749783295485,0.0119215178470893,0.0114839877252341,0.0114562514600151,0.000120746697577821,0.000121533532206386,0.000151940790362227,0.0446933490736686,0.0471668529433049,0.0462948164722178,0.0418293343212128,0.05139093329805,0.0509025966948108,0.0507244352895996,0.0306409562693689,0.0252821930430776,0.0237338638532308,0.0209159122420683,0.0200051787563842,0.0167777030743842,0.0175319197203967,0.0138653720500516,0.0167527907515983,0.0446411399998168,0.0488073152999574,0.0495566601733056,0.0513878773165008,0.0184256899541552,0.0267288571109373,0.0211461582157058,0.0161641650696916,0.0395520530105715,0.0428285751610342,0.0328235136662404,0.0326032192198563,0.0473378107583443,0.0398249392021089,0.0332912806560218,0.0492091740618712,0.030664585191793,0.0167165027883769,0.0208470389216331,0.0419806279907156,0.0538736331419258,0.0362763681270552,0.039982120907364,0.0262517441671805,0.0273385833954118,0.0210593182304649,0.0287849368964284,0.0345215089006751,0.0285790422790226,0.0245635876720795,0.0324731685333244
"Sellimonas",0,0,0,0,8.2158467251635e-06,0,0,0,0,0,3.49386477345781e-06,0,3.56333471115609e-06,3.04321363359708e-05,0,0,0,0,0,0,3.84573968957189e-06,0,1.78536996436402e-05,3.6477712117896e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.02035909847468e-06,0,0,0,0,3.49125440770869e-06,0,0,4.50101722989396e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lachnospiraceae UCG-008",0,0,0,0,0,0,0,0,0,0,0,0,7.12666942231218e-06,2.17372402399791e-05,0,0,0,0,0,0,3.84573968957189e-06,3.85856060255282e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.43947223554064e-06,0,0,0,0,0,0,0,4.07797080172906e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.79994072092475e-06,0,0,0,0,0,0,0,0,0,0,1.38093890035835e-05,0,0,0,0,0
"Ambiguous_taxa",0,1.38505434029862e-05,8.10891900000811e-06,2.62918039683096e-05,1.23237700877452e-05,7.67536285277887e-06,1.85492966106725e-05,0,6.8927488282327e-06,0,2.79509181876625e-05,1.44155572694051e-05,1.78166735557804e-05,1.73897921919833e-05,3.67314854947364e-06,1.47947596961156e-05,4.1947716366321e-06,3.43471466107953e-05,4.34314304575936e-06,0,3.84573968957189e-06,3.85856060255282e-06,0,3.6477712117896e-06,9.5364036314625e-06,3.44896565520001e-06,0.174004320770561,0.163796084707031,0.130209127730608,0.129499964000288,0.128178034400499,0.0996474214615471,0.097234243449524,0.100604770680302,0.0406473632946139,0.0378337568592789,0.0384511493476675,4.7601820293608e-06,3.21628727877974e-05,2.21973611777032e-05,1.42482617120711e-05,5.7886641417065e-05,4.19227447659453e-05,2.09475264462521e-05,4.9190811156476e-06,1.04709849008398e-05,9.00203445978791e-06,1.63118832069162e-05,1.3393335476267e-05,2.18289137059383e-05,7.08933268111473e-06,2.10773327338003e-05,1.65623240253072e-05,4.57904810747942e-06,2.50695680513425e-05,5.87761133875193e-05,3.31060054293849e-05,2.80825908998364e-05,2.44386102111496e-05,5.3588844946036e-06,1.19029197862236e-05,3.35146315305653e-05,5.02446916483274e-05,3.71769324569491e-05,2.20978847904679e-05,7.43628279792097e-05,3.71284831158223e-05,3.0399525767398e-05,0,1.85845970859352e-05,1.37584385089522e-05,6.7129412080609e-06,2.38236235050676e-05,9.47561923171679e-06,3.58994241732363e-06,1.11744328975304e-05,4.86744329428562e-05,7.60144123325783e-06,1.03570417526877e-05,3.06576056409994e-05,4.25665954385636e-06,3.65040775054574e-06,4.47832045069817e-06,0
"Intestinimonas",0,0,0,0,6.5726773801308e-05,0,0,0,0,0,0,0,0,4.34744804799583e-06,0,0,0,0,0,0,0,0,5.35610989309205e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.07797080172906e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.64106038947779e-06,3.79994072092475e-06,0,0,0,0,0,0,0,0,0,0,0,5.10960094016657e-06,0,0,0,0
"Paenibacillus",0.0260444856826207,0.0264776221387086,0.0288109892070288,0.0283688564818061,0.0326169114988991,0.0309854398366683,0.0262954828752894,0.0333945782161622,0.030627929418252,0.0249558896858578,0.0156560080498644,0.0142101355783161,0.010547470745022,0.00959047039387879,0.0186926529682713,0.0248662923592464,0.0288432497734823,0.0286412268800769,0.0269144574545707,0.0268392680889834,0.0132716476687126,0.0108734237779939,0.0210923607589965,0.0376814766177865,0.0233482948910307,0.0289092301218864,7.17735973644735e-06,1.01713534002834e-05,0,8.999928000576e-06,3.58189281543939e-06,1.05562436662538e-05,3.93421984420489e-06,3.24447789861655e-06,4.02488991926071e-06,1.10485029278533e-05,6.75292401609897e-06,1.42805460880824e-05,2.01017954923734e-05,4.43947223554064e-06,0,4.13476010121893e-06,8.38454895318906e-06,6.98250881541738e-06,1.96763244625904e-05,3.14129547025193e-05,2.70061033793637e-05,1.22339124051872e-05,1.3393335476267e-05,4.36578274118767e-06,1.06339990216721e-05,2.4590221522767e-05,4.14058100632681e-06,4.57904810747942e-06,6.26739201283562e-06,2.51897628803654e-05,1.47137801908377e-05,1.05309715874387e-05,3.49123003016423e-06,5.3588844946036e-06,0,9.57560900873296e-06,1.00489383296655e-05,3.71769324569491e-06,8.83915391618714e-06,1.95691652576868e-05,9.28212077895558e-06,3.79994072092475e-05,0,3.71691941718704e-06,0,0,3.40337478643823e-06,0,0,0,3.65058247071422e-05,3.80072061662891e-06,2.07140835053753e-05,1.27740023504164e-05,0,2.19024465032744e-05,8.95664090139634e-06,4.17285640366544e-06
