"","Abundance","Genus","SampleID"
"83",0.144829479927508,"Akkermansia","27.00"
"84",0.0446043165467626,"Alistipes","27.00"
"85",0.00242737108023505,"Anaerosporobacter","27.00"
"86",0.00305343511450382,"Anaerostipes","27.00"
"87",0.000823768466143116,"Anaerotruncus","27.00"
"88",0.0924707562194519,"Bacteroides","27.00"
"89",0.00448130045581855,"Bilophila","27.00"
"90",0.0183865121643144,"Blautia","27.00"
"91",0.000867702784337416,"Christensenella","27.00"
"92",0.000307540227360097,"Clostridium sensu stricto 1","27.00"
"93",0.00146081607996046,"Collinsella","27.00"
"94",0.0166840573342852,"Coprococcus","27.00"
"95",0.0191663463122632,"Dialister","27.00"
"96",0.00861112636608271,"Dorea","27.00"
"97",5.49178977428744e-05,"Eggerthella","27.00"
"98",0.0221538799494755,"Escherichia-Shigella","27.00"
"99",0.0452743148992257,"Faecalibacterium","27.00"
"100",0.000867702784337416,"Flavonifractor","27.00"
"101",0.000340490966005821,"Gordonibacter","27.00"
"102",5.49178977428744e-05,"Granulicatella","27.00"
"103",0.00143884892086331,"Holdemania","27.00"
"104",0.0368059750672744,"Incertae Sedis","27.00"
"105",0.00173540556867483,"Intestinimonas","27.00"
"106",0.00534900324015597,"Lachnospira","27.00"
"107",0.000252622329617222,"Lactobacillus","27.00"
"108",0.000768850568400242,"Marvinbryantia","27.00"
"109",0.000219671590971498,"Odoribacter","27.00"
"110",0.00389917073974408,"Oscillibacter","27.00"
"111",0.109627107474326,"other","27.00"
"112",0.000120819375034324,"Papillibacter","27.00"
"113",0.00978636937778022,"Parabacteroides","27.00"
"114",0.00669998352463068,"Phascolarctobacterium","27.00"
"115",0.0626832884837168,"Pseudobutyrivibrio","27.00"
"116",0.0208907683013894,"Roseburia","27.00"
"117",0.0675160634850898,"Ruminococcus","27.00"
"118",8.78686363885991e-05,"Staphylococcus","27.00"
"119",0.00869899500247131,"Streptococcus","27.00"
"120",0.138832445493986,"Subdoligranulum","27.00"
"121",0.0975012356526992,"uncultured","27.00"
"122",0.000164753693228623,"Weissella","27.00"
"123",0.143260515507718,"Akkermansia","27.00"
"124",0.0484527687296417,"Alistipes","27.00"
"125",0.00235448236793655,"Anaerosporobacter","27.00"
"126",0.00359368361421895,"Anaerostipes","27.00"
"127",0.000495680498512959,"Anaerotruncus","27.00"
"128",0.095745999150262,"Bacteroides","27.00"
"129",0.00485058773544824,"Bilophila","27.00"
"130",0.0148527120804419,"Blautia","27.00"
"131",0.000982509559552471,"Christensenella","27.00"
"132",0.000566491998300524,"Clostridium sensu stricto 1","27.00"
"133",0.0011241325591276,"Collinsella","27.00"
"134",0.0181542982580371,"Coprococcus","27.00"
"135",0.0199157343152528,"Dialister","27.00"
"136",0.00574458292026625,"Dorea","27.00"
"137",0.0198360713779918,"Escherichia-Shigella","27.00"
"138",0.0486386489165841,"Faecalibacterium","27.00"
"139",0.00100021243449936,"Flavonifractor","27.00"
"140",0.00161096162016712,"Holdemania","27.00"
"141",0.0380611811358165,"Incertae Sedis","27.00"
"142",0.00151359580795921,"Intestinimonas","27.00"
"143",0.00706344710380966,"Lachnospira","27.00"
"144",0.000345206061464382,"Lactobacillus","27.00"
"145",0.000115068687154794,"Lactococcus","27.00"
"146",0.000460274748619176,"Marvinbryantia","27.00"
"147",0.000354057498937827,"Odoribacter","27.00"
"148",0.00436375867440872,"Oscillibacter","27.00"
"149",3.54057498937827e-05,"Oscillospira","27.00"
"150",0.0968170230845489,"other","27.00"
"151",6.19600623141198e-05,"Papillibacter","27.00"
"152",0.0110554454043337,"Parabacteroides","27.00"
"153",0.00668283529245149,"Phascolarctobacterium","27.00"
"154",4.42571873672284e-05,"Prevotella","27.00"
"155",0.0445138790539584,"Pseudobutyrivibrio","27.00"
"156",0.0216329131851013,"Roseburia","27.00"
"157",0.0747326865883019,"Ruminococcus","27.00"
"158",0.00870096303639711,"Streptococcus","27.00"
"159",0.146668318934995,"Subdoligranulum","27.00"
"160",0.105517986120946,"uncultured","27.00"
"161",7.96629372610112e-05,"Veillonella","27.00"
"381",0.000133545819570695,"Actinomyces","30.00"
"382",0.0970343925000668,"Akkermansia","30.00"
"383",0.0550831990455925,"Alistipes","30.00"
"384",0.00407759902422521,"Anaerosporobacter","30.00"
"385",0.00686425512593371,"Anaerostipes","30.00"
"386",0.00091701462771877,"Anaerotruncus","30.00"
"387",0.0940696753055973,"Bacteroides","30.00"
"388",0.00316948745114449,"Bilophila","30.00"
"389",0.0146633309888623,"Blautia","30.00"
"390",0.00124642764932648,"Christensenella","30.00"
