"","Abundance","Genus","SampleID"
"117",0.0103015604407602,"Oscillibacter","SC249365.PC07578.E09"
"118",0.000335327099888484,"Oscillospira","SC249365.PC07578.E09"
"119",0.0395140096543012,"other","SC249365.PC07578.E09"
"120",0.00505330141227297,"Parabacteroides","SC249365.PC07578.E09"
"121",0.00286977611067354,"Parasutterella","SC249365.PC07578.E09"
"122",0.000155966092971388,"Phascolarctobacterium","SC249365.PC07578.E09"
"123",0.00736939789289808,"Pseudobutyrivibrio","SC249365.PC07578.E09"
"124",0.000530284716102719,"Pyramidobacter","SC249365.PC07578.E09"
"125",0.0167429600804785,"Ruminococcus","SC249365.PC07578.E09"
"126",0.00151287110182246,"Subdoligranulum","SC249365.PC07578.E09"
"127",0.0069326928325782,"Succiniclasticum","SC249365.PC07578.E09"
"128",5.45881325399858e-05,"Thalassospira","SC249365.PC07578.E09"
"129",0.0981416640022459,"uncultured","SC249365.PC07578.E09"
"130",3.8991523242847e-05,"uncultured bacterium","SC249365.PC07578.E09"
"131",0.236702800635634,"Akkermansia","SC253845.PC04924.H10"
"132",0.0714480915798743,"Alistipes","SC253845.PC04924.H10"
"133",0.000556685796414943,"Anaerofilum","SC253845.PC04924.H10"
"134",0.00021255275863116,"Anaerofustis","SC253845.PC04924.H10"
"135",0.000779360114980921,"Anaerosporobacter","SC253845.PC04924.H10"
"136",0.00669035111691414,"Anaerotruncus","SC253845.PC04924.H10"
"137",0.40825311997085,"Bacteroides","SC253845.PC04924.H10"
"138",0.0028340367817488,"Bilophila","SC253845.PC04924.H10"
"139",0.0155467160598791,"Blautia","SC253845.PC04924.H10"
"140",0.000374497717588235,"Coprococcus","SC253845.PC04924.H10"
"141",0.00595147724167249,"Dorea","SC253845.PC04924.H10"
"142",0.000445348637131955,"Escherichia-Shigella","SC253845.PC04924.H10"
"143",0.00021255275863116,"Faecalibacterium","SC253845.PC04924.H10"
"144",0.00162957114950556,"Flavonifractor","SC253845.PC04924.H10"
"145",0.000445348637131955,"Holdemania","SC253845.PC04924.H10"
"146",0.00281379366187917,"Incertae Sedis","SC253845.PC04924.H10"
"147",0.00364376157653418,"Intestinimonas","SC253845.PC04924.H10"
"148",0.00559722264395389,"Oscillibacter","SC253845.PC04924.H10"
"149",0.000495956436806041,"Oscillospira","SC253845.PC04924.H10"
"150",0.0470247674571605,"other","SC253845.PC04924.H10"
"151",0.00801627546837519,"Parabacteroides","SC253845.PC04924.H10"
"152",0.00301622486057551,"Parasutterella","SC253845.PC04924.H10"
"153",0.000192309638761526,"Phascolarctobacterium","SC253845.PC04924.H10"
"154",8.09724794785372e-05,"Prevotella","SC253845.PC04924.H10"
"155",0.00950414477879331,"Pseudobutyrivibrio","SC253845.PC04924.H10"
"156",0.000394740837457869,"Pyramidobacter","SC253845.PC04924.H10"
"157",0.0206985900667011,"Ruminococcus","SC253845.PC04924.H10"
"158",0.00262148402311764,"Subdoligranulum","SC253845.PC04924.H10"
"159",0.0128240164374133,"Succiniclasticum","SC253845.PC04924.H10"
"160",0.130993228676404,"uncultured","SC253845.PC04924.H10"
"161",0.212425232662577,"Akkermansia","SC253845.PC07578.C09"
"162",0.0700758661545224,"Alistipes","SC253845.PC07578.C09"
"163",0.000324867664201494,"Anaerofilum","SC253845.PC07578.C09"
"164",0.000200653557300923,"Anaerofustis","SC253845.PC07578.C09"
"165",0.00107015230560492,"Anaerosporobacter","SC253845.PC07578.C09"
"166",0.00655468287183015,"Anaerotruncus","SC253845.PC07578.C09"
"167",0.414913336773109,"Bacteroides","SC253845.PC07578.C09"
"168",0.00301935829081389,"Bilophila","SC253845.PC07578.C09"
"169",0.0155936478816717,"Blautia","SC253845.PC07578.C09"
"170",0.000181543694700835,"Butyricimonas","SC253845.PC07578.C09"
"171",9.55493130004395e-05,"Christensenella","SC253845.PC07578.C09"
"172",0.000535076152802461,"Coprococcus","SC253845.PC07578.C09"
"173",0.00510233331422347,"Dorea","SC253845.PC07578.C09"
"174",0.000496856427602286,"Escherichia-Shigella","SC253845.PC07578.C09"
"175",0.000391752183301802,"Faecalibacterium","SC253845.PC07578.C09"
"176",0.00209252995470963,"Flavonifractor","SC253845.PC07578.C09"
"177",0.000592405740602725,"Holdemania","SC253845.PC07578.C09"
"178",0.0031531273290145,"Incertae Sedis","SC253845.PC07578.C09"
"179",0.00324867664201494,"Intestinimonas","SC253845.PC07578.C09"
"180",0.000152878900800703,"Lactobacillus","SC253845.PC07578.C09"
"181",0.000898163542204132,"Marvinbryantia","SC253845.PC07578.C09"
"182",0.0054558657723251,"Oscillibacter","SC253845.PC07578.C09"
"183",0.000611515603202813,"Oscillospira","SC253845.PC07578.C09"
"184",0.0519214966844388,"other","SC253845.PC07578.C09"
"185",0.0065642378031302,"Parabacteroides","SC253845.PC07578.C09"
"186",0.00292380897781345,"Parasutterella","SC253845.PC07578.C09"
"187",0.000267538076401231,"Phascolarctobacterium","SC253845.PC07578.C09"
"188",0.0109786160637505,"Pseudobutyrivibrio","SC253845.PC07578.C09"
"189",0.000439526839802022,"Pyramidobacter","SC253845.PC07578.C09"
"190",0.0207724206462956,"Ruminococcus","SC253845.PC07578.C09"
"191",0.000171988763400791,"Staphylococcus","SC253845.PC07578.C09"
"192",0.0028473695274131,"Subdoligranulum","SC253845.PC07578.C09"
"193",0.015010797072369,"Succiniclasticum","SC253845.PC07578.C09"
"194",0.140916126813048,"uncultured","SC253845.PC07578.C09"
"195",0.274239858646838,"Akkermansia","SC253846.PC04924.A11"
"196",0.0646080710131362,"Alistipes","SC253846.PC04924.A11"
"197",0.000283968405885508,"Anaerofilum","SC253846.PC04924.A11"
"198",0.000231381664054858,"Anaerofustis","SC253846.PC04924.A11"
"199",0.000936044004585564,"Anaerosporobacter","SC253846.PC04924.A11"
"200",0.00680472439288607,"Anaerotruncus","SC253846.PC04924.A11"
"201",0.358347093530779,"Bacteroides","SC253846.PC04924.A11"
"202",0.00326037799350028,"Bilophila","SC253846.PC04924.A11"
"203",0.0208664191584018,"Blautia","SC253846.PC04924.A11"
"204",0.000631040901967796,"Coprococcus","SC253846.PC04924.A11"
"205",0.00727800506936191,"Dorea","SC253846.PC04924.A11"
"206",0.000483798024841977,"Escherichia-Shigella","SC253846.PC04924.A11"
"207",0.00183001861570661,"Flavonifractor","SC253846.PC04924.A11"
"208",0.000536384766672627,"Holdemania","SC253846.PC04924.A11"
"209",0.00279761466539056,"Incertae Sedis","SC253846.PC04924.A11"
"210",0.00333399943206319,"Intestinimonas","SC253846.PC04924.A11"
"211",0.00160915430001788,"Marvinbryantia","SC253846.PC04924.A11"
"212",0.00653127333536669,"Oscillibacter","SC253846.PC04924.A11"
"213",0.000462763328109717,"Oscillospira","SC253846.PC04924.A11"
"214",0.0543641737045256,"other","SC253846.PC04924.A11"
"215",0.0080457715000894,"Parabacteroides","SC253846.PC04924.A11"
"216",0.00280813201375669,"Parasutterella","SC253846.PC04924.A11"
"217",0.000189312270590339,"Phascolarctobacterium","SC253846.PC04924.A11"
"218",0.0115901178994752,"Pseudobutyrivibrio","SC253846.PC04924.A11"
"219",0.000420693934645197,"Pyramidobacter","SC253846.PC04924.A11"
"220",0.0202038262113356,"Ruminococcus","SC253846.PC04924.A11"
"221",0.00311313511637446,"Subdoligranulum","SC253846.PC04924.A11"
"222",0.0137777263596302,"Succiniclasticum","SC253846.PC04924.A11"
"223",0.130415119740011,"uncultured","SC253846.PC04924.A11"
"224",3.17578779385961e-05,"Acidaminococcus","SC253846.PC04925.D09"
"225",0.267941216167936,"Akkermansia","SC253846.PC04925.D09"
"226",0.0707486125777076,"Alistipes","SC253846.PC04925.D09"
"227",0.000436670821655697,"Anaerofilum","SC253846.PC04925.D09"
"228",0.000404912943717101,"Anaerofustis","SC253846.PC04925.D09"
"229",0.000484307638563591,"Anaerosporobacter","SC253846.PC04925.D09"
"230",0.00375536906623899,"Anaerotruncus","SC253846.PC04925.D09"
"231",0.36127761942947,"Bacteroides","SC253846.PC04925.D09"
"232",0.00300111946519734,"Bilophila","SC253846.PC04925.D09"
"233",0.0154899049645503,"Blautia","SC253846.PC04925.D09"
"234",0.000285820901447365,"Butyricimonas","SC253846.PC04925.D09"
"235",0.000142910450723683,"Christensenella","SC253846.PC04925.D09"
"236",0.000484307638563591,"Coprococcus","SC253846.PC04925.D09"
"237",3.17578779385961e-05,"Desulfovibrio","SC253846.PC04925.D09"
"238",0.00735194874278501,"Dorea","SC253846.PC04925.D09"
"239",0.000317578779385961,"Escherichia-Shigella","SC253846.PC04925.D09"
"240",0.00190547267631577,"Flavonifractor","SC253846.PC04925.D09"
"241",0.000611339150317976,"Holdemania","SC253846.PC04925.D09"
"242",0.00321548514128286,"Incertae Sedis","SC253846.PC04925.D09"
"243",0.00349336657324558,"Intestinimonas","SC253846.PC04925.D09"
"244",0.00107182838042762,"Marvinbryantia","SC253846.PC04925.D09"
"245",0.00458107389264249,"Oscillibacter","SC253846.PC04925.D09"
"246",0.000524004985986836,"Oscillospira","SC253846.PC04925.D09"
"247",0.0518923725516661,"other","SC253846.PC04925.D09"
"248",0.00816971409970386,"Parabacteroides","SC253846.PC04925.D09"
"249",0.0024771144792105,"Parasutterella","SC253846.PC04925.D09"
"250",0.000222305145570173,"Phascolarctobacterium","SC253846.PC04925.D09"
"251",0.0100196104896271,"Pseudobutyrivibrio","SC253846.PC04925.D09"
"252",0.000341397187839909,"Pyramidobacter","SC253846.PC04925.D09"
"253",0.0195946106881138,"Ruminococcus","SC253846.PC04925.D09"
"254",0.00354100339015347,"Subdoligranulum","SC253846.PC04925.D09"
"255",0.0119250831659429,"Succiniclasticum","SC253846.PC04925.D09"
"256",2.38184084539471e-05,"Synergistes","SC253846.PC04925.D09"
"257",3.17578779385961e-05,"Thalassospira","SC253846.PC04925.D09"
"258",0.144172826371742,"uncultured","SC253846.PC04925.D09"
"259",0.206762882634673,"Akkermansia","SC253846.PC07578.D09"
"260",0.0720818850213843,"Alistipes","SC253846.PC07578.D09"
"261",0.000424482211792596,"Anaerofilum","SC253846.PC07578.D09"
"262",0.000352400326771212,"Anaerofustis","SC253846.PC07578.D09"
"263",0.00063271876852104,"Anaerosporobacter","SC253846.PC07578.D09"
"264",0.00763267071393103,"Anaerotruncus","SC253846.PC07578.D09"
"265",0.400006407278669,"Bacteroides","SC253846.PC07578.D09"
"266",0.00278716622082686,"Bilophila","SC253846.PC07578.D09"
"267",0.0167390155216326,"Blautia","SC253846.PC07578.D09"
"268",0.000144163770042769,"Butyricimonas","SC253846.PC07578.D09"
"269",1.60181966714187e-05,"Campylobacter","SC253846.PC07578.D09"
"270",9.61091800285124e-05,"Christensenella","SC253846.PC07578.D09"
"271",0.000776882538563808,"Coprococcus","SC253846.PC07578.D09"
"272",3.20363933428375e-05,"Desulfovibrio","SC253846.PC07578.D09"
"273",0.000152172868378478,"Dialister","SC253846.PC07578.D09"
"274",0.00655144243861026,"Dorea","SC253846.PC07578.D09"
"275",0.000448509506799725,"Escherichia-Shigella","SC253846.PC07578.D09"
"276",0.00201028368226305,"Faecalibacterium","SC253846.PC07578.D09"
"277",0.00181005622387032,"Flavonifractor","SC253846.PC07578.D09"
"278",0.000608691473513912,"Holdemania","SC253846.PC07578.D09"
"279",0.00374825802111198,"Incertae Sedis","SC253846.PC07578.D09"
"280",0.00293132999086963,"Intestinimonas","SC253846.PC07578.D09"
"281",0.00101715548863509,"Marvinbryantia","SC253846.PC07578.D09"
"282",0.00655144243861026,"Oscillibacter","SC253846.PC07578.D09"
"283",0.000616700571849621,"Oscillospira","SC253846.PC07578.D09"
"284",0.0516586842653254,"other","SC253846.PC07578.D09"
"285",0.00771276169728812,"Parabacteroides","SC253846.PC07578.D09"
"286",0.00263499335244838,"Parasutterella","SC253846.PC07578.D09"
"287",0.000320363933428375,"Phascolarctobacterium","SC253846.PC07578.D09"
"288",0.0114610197184001,"Pseudobutyrivibrio","SC253846.PC07578.D09"
"289",0.000280318441749828,"Pyramidobacter","SC253846.PC07578.D09"
"290",0.00012013647503564,"Roseburia","SC253846.PC07578.D09"
"291",0.0227378301750789,"Ruminococcus","SC253846.PC07578.D09"
"292",5.60636883499656e-05,"Staphylococcus","SC253846.PC07578.D09"
"293",0.000112127376699931,"Streptococcus","SC253846.PC07578.D09"
"294",0.00481346809976133,"Subdoligranulum","SC253846.PC07578.D09"
"295",0.0112367649650002,"Succiniclasticum","SC253846.PC07578.D09"
"296",0.151924586330071,"uncultured","SC253846.PC07578.D09"
