"","Abundance","Genus","SampleID"
"144",0.000484601160492253,"Odoribacter","14.00"
"145",0.00473123764585857,"Oscillibacter","14.00"
"146",0.0994070012115029,"other","14.00"
"147",0.0209143658738762,"Parabacteroides","14.00"
"148",0.00303513358413569,"Phascolarctobacterium","14.00"
"149",0.0456417777210993,"Pseudobutyrivibrio","14.00"
"150",0.0205700439966843,"Roseburia","14.00"
"151",0.0738761716508321,"Ruminococcus","14.00"
"152",0.00795766116176752,"Streptococcus","14.00"
"153",0.035758464579481,"Subdoligranulum","14.00"
"154",0.0811196837339795,"uncultured","14.00"
"347",0.081662550751329,"Akkermansia","32.00"
"348",0.0792034657402369,"Alistipes","32.00"
"349",0.00258465530953079,"Anaerosporobacter","32.00"
"350",0.0160416056255494,"Anaerostipes","32.00"
"351",0.000376710895316228,"Anaerotruncus","32.00"
"352",0.106546398225273,"Bacteroides","32.00"
"353",0.0017579841781424,"Bilophila","32.00"
"354",0.0522267799589804,"Blautia","32.00"
"355",0.000251140596877485,"Christensenella","32.00"
"356",0.00160102130509397,"Clostridium sensu stricto 1","32.00"
"357",0.000931313046754008,"Collinsella","32.00"
"358",0.0306077602444435,"Coprococcus","32.00"
"359",0.00532627349211,"Dialister","32.00"
"360",0.0131639529529949,"Dorea","32.00"
"361",0.0135092712737014,"Escherichia-Shigella","32.00"
"362",0.108262525637269,"Faecalibacterium","32.00"
"363",0.00033485412916998,"Flavonifractor","32.00"
"364",0.000313925746096857,"Gordonibacter","32.00"
"365",0.000104641915365619,"Haemophilus","32.00"
"366",0.000261604788414047,"Holdemania","32.00"
"367",0.0449541668410699,"Incertae Sedis","32.00"
"368",0.000816206939851827,"Intestinimonas","32.00"
"369",0.00622619396425432,"Lachnospira","32.00"
"370",0.000324389937633418,"Lactobacillus","32.00"
"371",3.13925746096857e-05,"Lactococcus","32.00"
"372",0.00397639278389352,"Marvinbryantia","32.00"
"373",0.000481352810681847,"Odoribacter","32.00"
"374",0.00227072956343393,"Oscillibacter","32.00"
"375",0.125528441672596,"other","32.00"
"376",0.0128290988238249,"Parabacteroides","32.00"
"377",0.00191494705119082,"Phascolarctobacterium","32.00"
"378",0.0433426813444393,"Pseudobutyrivibrio","32.00"
"379",0.0137604118705789,"Roseburia","32.00"
"380",0.0946276840651291,"Ruminococcus","32.00"
"381",0.00452053074379473,"Streptococcus","32.00"
"382",0.0494014482441087,"Subdoligranulum","32.00"
"383",0.0797789962747478,"uncultured","32.00"
"384",6.27851492193713e-05,"Veillonella","32.00"
"385",8.37135322924951e-05,"Weissella","32.00"
"386",0.0851004914968733,"Akkermansia","32.00"
"387",0.0760089530885848,"Alistipes","32.00"
"388",2.30749705794125e-05,"Anaerofustis","32.00"
"389",0.00227288460207213,"Anaerosporobacter","32.00"
"390",0.0140411195975725,"Anaerostipes","32.00"
"391",0.000219212220504419,"Anaerotruncus","32.00"
