SC144957.PC01506.H10	-0.146547975	0.139741114	0.081029841	-0.104741849	0.008412524	-0.046627318	0.036269996	-0.002668695	0.03760964	0.011492715	-0.018295581	0.005811941	-0.017188903	0.001361284	0.003957945	0.009776556	-0.004641361	-0.006428399	-0.001852898	0.003287061	-0.002437376	-9.87E-05	-0.003329269	0.00100363	0.001056775	-0.007458355	-0.000339501	-0.005262266	-0.002299499	-0.000432513	-0.001993861	-0.001083473	0.001540972	0.003051156	-5.40E-05	0.000290109	0.00105313	0.001423403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SC144958.PC01367.C01	-0.088279008	-0.409873039	0.066635953	0.009822173	0.018281845	0.015540796	0.002838065	-0.001676457	0.008169924	0.019856055	-0.00357911	0.000725542	-0.004978203	0.000446692	0.002528479	-0.007893652	0.002523264	-0.006027277	0.001059986	-0.005484894	-0.002463696	-0.01942785	0.002167316	-0.005536669	0.000131942	0.003126231	0.002849724	0.005585657	-0.004927444	0.001333598	0.001042446	0.001219455	0.002640519	-0.002270436	-7.79E-05	-0.001721138	0.000588713	0.000556846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SC144958.PC01506.C01	-0.084914032	-0.41824625	0.052757334	0.007845444	0.009385079	-0.001867418	-0.003986176	-0.010339144	0.008492193	0.006536021	0.000829778	-0.003509997	0.004664965	-0.002455266	-0.003005888	-0.006323295	0.006379856	0.001291393	0.003286892	-0.008743611	-0.001270228	0.002983338	-0.001916884	0.005466953	-0.006690427	0.006551432	-0.00249342	0.006285777	0.004958674	0.003912225	-0.002281438	-0.001560177	0.000512525	0.007497365	-0.00061372	-0.001897486	-0.00154718	0.000719981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SC144979.PC01367.E11	-0.125890794	0.199996243	0.187691382	0.016929641	-0.02958	-0.013292761	-0.012796675	0.013110449	0.005686303	-0.005422024	0.004247766	0.018454698	0.007553733	0.029094681	-0.003571006	0.005389429	-0.017972731	0.006979933	-0.003039531	-6.45E-05	-0.007058093	0.000574801	-0.001547871	-0.000141502	0.006794168	-0.002082609	0.001549264	0.002822094	0.002515116	0.003507618	0.000523098	0.001598032	0.001398722	0.002854847	0.000310201	0.000548429	-0.000160216	-0.000626864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SC144979.PC01506.E11	-0.129519836	0.207858185	0.178776428	0.010095592	-0.034366747	-0.017339886	-0.021411996	0.002330327	0.000837763	-0.014344321	0.001217639	0.021488323	0.00939497	0.025547412	-0.006347205	-0.004373406	-0.001187523	0.004547174	-0.010293644	-0.000360998	0.004045287	-0.003367242	-9.08E-06	0.000958938	0.000300375	0.005801551	-0.003153372	-0.004096154	-0.000472596	-0.003534787	-0.000241754	-0.002419094	-0.000646808	-0.001595833	-0.000466515	0.000358477	0.000408919	0.000781663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SC144980.PC01367.C10	-0.15785703	0.232269214	0.165992757	-0.006025689	-0.001408521	-0.047657617	-0.029000519	0.007534232	-0.015598604	-0.01676962	-0.021303917	0.02044454	0.017453448	-0.015483329	0.014949449	-0.005113001	0.010739036	0.002618288	0.002686812	-0.006289209	0.002796719	0.003072014	0.00181224	0.001598733	-0.000878045	-0.005761494	0.002086103	-0.001097813	0.001266712	-0.002432092	-0.000297129	-0.002227402	0.000721729	-0.002686025	0.002395021	-0.005376968	-0.001334133	0.000531267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SC144980.PC01506.C10	-0.16203295	0.238831281	0.166415652	-0.007461143	0.005755724	-0.047362619	-0.028335959	0.008290754	-0.020999802	-0.022061007	-0.018782392	0.024707256	0.017002994	-0.026145694	0.018756673	-0.000425184	0.009068431	-0.00056673	0.004693379	0.002244254	-0.000103418	-0.002400219	-0.001028915	-0.002158697	0.002833796	0.001508977	-0.000190034	0.001345116	-0.000751786	0.00291281	-0.000128888	0.002857783	-0.001043501	0.003051093	-0.002129746	0.004466877	0.000888606	-0.000404834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SC144982.PC01367.F12	0.586934497	0.013608309	-0.004147239	0.005545797	7.57E-06	0.009119337	0.003693344	-0.001488691	-0.007886785	0.007397088	-0.008524997	0.004352734	-0.00518174	-0.002008492	-0.001276335	0.008708073	-0.005403882	-0.002075112	-0.004258844	-0.009776212	0.016907403	0.006072708	0.002445773	-0.00469801	0.001441374	0.003094005	0.000106412	0.001490647	-0.005140562	-0.001591796	0.001288951	0.000666308	-0.003352361	0.00282342	0.00022961	-0.000640723	0.001427657	-0.000464553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SC144982.PC01506.F12	0.588050346	0.019085118	0.007626169	-0.006034975	4.60E-05	-0.000217895	-0.000908969	-0.000636877	-0.000508568	0.001850492	0.003800236	-0.000115008	-0.001701685	-0.000108821	0.001375462	0.000952935	-0.00137556	-0.002754177	0.003015459	-0.003295521	0.012146445	0.002677246	-5.76E-05	-0.008219096	0.001015107	-0.000243164	-0.002827253	-0.001896616	0.003850432	0.003855505	0.003096419	0.001606708	0.005611692	0.000746074	0.003721243	0.002660696	-0.003043554	0.000423845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SC145003.PC01367.A10	-0.095532431	0.152888695	0.040666641	0.068900734	-0.005685732	0.058730582	-0.009789256	-0.031175348	-0.043656246	0.021684662	0.024139973	0.000737156	-0.009398628	-0.011019696	0.01360598	0.004814986	-0.013140612	-0.005694242	-0.004721847	0.00029981	0.00715251	0.005167714	-0.001183244	-0.000841367	0.000346702	0.001411971	0.000444239	0.002750891	-0.001026791	-0.000378295	-0.000105486	-0.002948348	-0.000204425	0.000662754	-0.000223978	-0.001212657	-0.000271208	-0.000743008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SC145003.PC01506.A10	-0.095481381	0.147870538	0.029171675	0.082271813	-0.004517804	0.061174568	-0.009448174	-0.02850966	-0.040752446	0.018476329	0.010288631	0.00049293	-0.005587855	-0.009030838	0.000366954	0.001771272	-0.006101766	-0.006952713	-0.002561198	-0.006620412	-0.006877466	-0.00173617	0.00145446	0.002190632	0.000145364	-0.001488846	-0.001369221	-0.002000695	0.00660827	-0.000909622	0.001092635	0.005218994	-0.002761971	-0.00121757	0.00253653	0.000967746	0.001038354	0.001612749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SC145004.PC01367.F08	-0.098085943	0.137204073	0.01760336	0.085634785	-0.017293638	0.069806114	-0.002391552	-0.028166668	-0.045114603	0.011440328	0.001945847	0.000827229	0.012383519	0.003819245	-0.002346382	0.009546038	-0.003958247	-0.000802554	0.009294562	0.010850407	-0.000499487	-0.003932376	-0.003682232	0.004778682	-0.001056326	0.001290762	-0.001029162	0.002163531	-0.003558131	-0.000121228	0.005322862	-0.005354912	0.002684468	-0.000185147	-0.002256442	0.000635411	0.001037584	0.000273226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SC145004.PC01506.F08	-0.094788494	0.137015026	0.015037149	0.086221672	-0.01348636	0.065417381	-0.002577022	-0.025636571	-0.038245329	0.009285579	-0.002834922	-0.00184781	0.013050991	-0.003176731	0.004332647	-0.000813263	0.003456409	0.002701733	0.012315514	0.00257129	-0.002571582	-0.000130981	0.00102157	-0.003118755	0.00301033	-0.003716796	0.001590883	-0.00146365	-0.004505698	0.003354547	-0.005107154	0.003153455	0.000410071	0.000555897	-0.00016833	-0.000912028	-0.001964167	-0.00091678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
