SC241049.PC03170.D02	0.548023403	0.04060123	0.041789321	0.018416155	-0.022902989	0.045424346	0.00449987	0.021130815	-0.022902212	-0.010145674	-0.006683529	0.023842298	-0.011261795	0.000154528	-0.011574433	-0.002932108	0.007039136	0.000359312	0.000160902	-0.006460643	9.33E-05	0	0	0	0	0	0	0	0	0	0	0	0	0
SC241121.PC03170.F08	0.572117378	-0.078427329	0.003864613	0.042945711	0.023977372	-0.072916828	-0.04191955	-0.023155361	0.027976019	-0.021308598	0.004623005	0.025658789	0.007507612	-0.017694277	0.006314594	-0.016267937	0.002475259	-0.015545508	0.004778376	-0.003788901	-0.000702775	0	0	0	0	0	0	0	0	0	0	0	0	0
SC253789.PC03171.E08	-0.127644914	-0.158675028	-0.004835032	0.118107862	0.07513448	-0.037045339	0.057648651	-0.003454731	0.000279332	0.0168899	0.009877754	-0.010089839	-0.006952273	0.010013515	-0.000772825	-0.00576519	0.010560606	-0.000682694	-0.006305704	-0.000160265	0.000348352	0	0	0	0	0	0	0	0	0	0	0	0	0
SC241001.PC03166.H09	-0.119863362	-0.299659752	0.064760235	-0.03572051	0.048773373	0.009213	-0.006547448	-0.00734757	0.007920123	0.002717463	-0.008741829	0.003922671	-0.002525796	-0.009357088	-0.002709507	-0.001768822	8.12E-05	0.001565248	-0.006639045	0.003788442	0.007860118	0	0	0	0	0	0	0	0	0	0	0	0	0
SC241145.PC03170.H11	0.569712757	-0.022301174	0.036032651	0.042461265	-0.006115743	-0.002281433	0.015041942	0.042616865	-0.016783382	-0.004454755	0.008921184	-0.019141694	0.000799139	-0.005209287	0.0001559	0.028457169	-0.001208836	-0.01080075	-0.002777308	0.002115517	-9.86E-05	0	0	0	0	0	0	0	0	0	0	0	0	0
SC241316.PC03165.G08	0.532355642	0.116065423	0.051066495	-0.089091113	0.03191353	-0.0017956	0.041162735	-0.034733328	-0.014507221	0.006863705	0.031799686	0.014453982	0.002403175	0.004482343	0.003448431	0.013074926	-0.003034298	-0.00206284	-0.000548776	-0.000412056	0.00044456	0	0	0	0	0	0	0	0	0	0	0	0	0
SC241348.PC03166.A01	0.562364125	-0.054879231	0.021261194	0.042474915	0.015279427	-0.04840935	-0.022641306	0.002791498	0.0372494	0.035668544	-0.002599461	-0.00047928	0.000584214	0.023968169	-0.005071841	-0.007571127	-0.004685782	0.020799243	-0.003739747	0.003577975	0.000813978	0	0	0	0	0	0	0	0	0	0	0	0	0
SC253821.PC03171.E12	0.546221989	0.096718344	0.04873627	-0.050447619	-0.006703132	0.034613056	0.035041272	-0.011906289	-0.015449955	-0.010708013	0.001122064	-0.054119702	0.000829681	-0.015392834	-0.015920533	-0.0126836	0.006209626	0.004850161	-0.00629561	0.001424681	-0.001150001	0	0	0	0	0	0	0	0	0	0	0	0	0
SC241097.PC03170.C10	-0.12956429	-0.295401603	0.066772537	-0.034847789	0.058291331	0.014668059	-0.013417068	0.00360023	0.011834752	0.00420409	-0.011509089	-0.00739905	0.005340333	0.01826151	-0.001591979	0.006656003	-0.001416894	0.006616613	0.004105863	-0.011083442	-0.003022863	0	0	0	0	0	0	0	0	0	0	0	0	0
SC241169.PC03170.E11	-0.119171924	-0.27800695	0.048432909	0.025659738	0.035335039	-0.020175596	-0.027572834	-0.054590591	-0.020711972	-0.049080561	0.022140394	0.00344796	0.006846006	-0.007081275	-0.004257899	-0.002614804	-0.000118596	0.006613105	0.000159102	0.001909384	-0.0011336	0	0	0	0	0	0	0	0	0	0	0	0	0
SC241023.PC03166.B07	-0.194105453	-0.022933707	0.068630907	0.000713893	-0.10048151	-0.046417138	-0.011479911	0.004720947	-0.039432417	0.018797007	-0.032242008	-0.005173433	0.024260163	-0.009279277	0.027012435	-0.000573711	0.001254688	0.012817091	-0.000200199	0.001569438	9.91E-05	0	0	0	0	0	0	0	0	0	0	0	0	0
SC241073.PC03170.C02	-0.129384473	-0.289615135	0.064033788	-0.021655478	0.055532333	0.009396267	-0.014512583	-0.002020021	0.012548485	0.017101829	-0.003618538	-0.004442747	0.006953231	0.008423168	-0.008003782	0.001285224	0.004028978	-0.011349142	0.009994338	0.011102287	-0.003643128	0	0	0	0	0	0	0	0	0	0	0	0	0
SC241284.PC03165.G04	-0.138562785	-0.244214175	0.044840361	0.015478463	0.04542465	-0.006967078	0.014660424	0.017447496	0.026940666	0.041599114	0.009067904	-0.013313211	-0.009010089	-0.026294345	0.010483513	0.010606892	-0.006788186	-0.005394708	-0.003925309	-0.007571776	-0.000708533	0	0	0	0	0	0	0	0	0	0	0	0	0
SC241380.PC03166.A05	-0.143081992	-0.198633684	0.06885827	-0.019977762	0.07383792	0.13295579	0.056700734	0.030834391	-0.03073012	-0.011576257	-0.003303175	0.025584011	-0.00102493	0.005760867	0.007579097	-0.01319459	-0.002557939	0.002680228	0.003069913	0.001755851	-0.000403507	0	0	0	0	0	0	0	0	0	0	0	0	0
SC240998.PC03166.H10	0.388823489	0.139532831	0.050075441	-0.024659613	-0.063805982	0.012243026	-0.031879594	0.012093337	0.018167015	0.021330839	-0.015490672	0.008400665	0.004999384	0.006381806	-0.00536787	-0.008187604	-0.007411442	-0.00273394	0.007687426	0.001592484	-0.000989023	0	0	0	0	0	0	0	0	0	0	0	0	0
SC241164.PC03170.G10	-0.145405557	0.160656688	-0.076940113	0.180303269	0.04429906	0.032395831	-0.035273655	-0.018796467	-0.021699554	0.023590702	-0.038506746	0.022206468	0.00163833	-0.019137603	-0.021318532	0.007268059	5.50E-05	0.004354469	-0.011562734	0.002602665	-0.001852919	0	0	0	0	0	0	0	0	0	0	0	0	0
SC241285.PC03165.H04	0.149832675	-0.284872728	-0.543701209	-0.120236801	-0.049893663	-0.03054482	-0.009397038	0.002214126	-0.022789571	-0.007457821	-0.007366592	-0.001014614	-0.005304151	-1.31E-05	4.10E-05	0.001413652	-0.001210892	0.001313365	-0.001662072	-3.86E-05	1.29E-06	0	0	0	0	0	0	0	0	0	0	0	0	0
SC241349.PC03166.B01	-0.166633686	0.132842855	-0.242431224	-0.192163285	-0.024558798	0.053293948	0.027696	0.012808245	0.043647844	0.000228974	-0.006082519	0.005193449	0.006859515	0.002394578	-0.003830277	0.002334237	0.001329954	-0.002509063	0.000627693	0.00055745	-0.000300108	0	0	0	0	0	0	0	0	0	0	0	0	0
SC241017.PC03166.A06	-0.17580687	0.022977227	-0.001018315	0.132758678	-0.043221489	-0.050606971	0.016501294	0.074414193	-0.000480048	-0.017737042	0.021674706	0.01822124	0.036894944	0.001849535	-0.009359085	0.002312386	-0.002267112	-0.007192715	-0.000663795	0.002977261	0.001385529	0	0	0	0	0	0	0	0	0	0	0	0	0
